dist_type,n,rep,gamma,min_size,ARI,Hausdorff,Distortion,SSE,n_iter,converged
gaussian,90000,14,0.0014459170896975653,130,0.9997777876544033,0.0076112847149917,2.004482938193697,180403.4644374327,5,True
gaussian,90000,14,0.01649439311204574,1484,0.9997777876544033,0.0076112847149917,2.004482938193697,180403.4644374327,5,True
gaussian,90000,14,0.1881608607251529,16934,0.9997777876544033,0.0076112847149917,2.004482938193697,180403.4644374327,5,True
gaussian,90000,15,1.1384905236320241e-05,1,0.9996889096298216,0.006096044223828405,1.9967923237363854,179711.30913627468,4,True
gaussian,90000,15,2.041999954579265e-05,1,0.9996889096298216,0.006096044223828405,1.9967923237363854,179711.30913627468,4,True
gaussian,90000,15,3.752787433051549e-05,3,0.9996889096298216,0.006096044223828405,1.9967923237363854,179711.30913627468,4,True
gaussian,90000,15,6.896872591053209e-05,6,0.9996889096298216,0.006096044223828405,1.9967923237363854,179711.30913627468,4,True
gaussian,90000,15,9.936447578151411e-05,8,0.9996889096298216,0.006096044223828405,1.9967923237363854,179711.30913627468,4,True
gaussian,90000,15,0.0001267507216590267,11,0.9996889096298216,0.006096044223828405,1.9967923237363854,179711.30913627468,4,True
gaussian,90000,15,0.0014459170896975653,130,0.9996889096298216,0.006096044223828405,1.9967923237363854,179711.30913627468,4,True
gaussian,90000,15,0.01649439311204574,1484,0.9996889096298216,0.006096044223828405,1.9967923237363854,179711.30913627468,4,True
gaussian,90000,15,0.1881608607251529,16934,0.9996889096298216,0.006096044223828405,1.9967923237363854,179711.30913627468,4,True
gaussian,90000,16,1.1384905236320241e-05,1,0.9999111120987655,0.010642994998525246,1.999065875778572,179915.92882007148,3,True
gaussian,90000,16,2.041999954579265e-05,1,0.9999111120987655,0.010642994998525246,1.999065875778572,179915.92882007148,3,True
gaussian,90000,16,3.752787433051549e-05,3,0.9999111120987655,0.010642994998525246,1.999065875778572,179915.92882007148,3,True
gaussian,90000,16,6.896872591053209e-05,6,0.9999111120987655,0.010642994998525246,1.999065875778572,179915.92882007148,3,True
gaussian,90000,16,9.936447578151411e-05,8,0.9999111120987655,0.010642994998525246,1.999065875778572,179915.92882007148,3,True
gaussian,90000,16,0.0001267507216590267,11,0.9999111120987655,0.010642994998525246,1.999065875778572,179915.92882007148,3,True
gaussian,90000,16,0.0014459170896975653,130,0.9999111120987655,0.010642994998525246,1.999065875778572,179915.92882007148,3,True
gaussian,90000,16,0.01649439311204574,1484,0.9999111120987655,0.010642994998525246,1.999065875778572,179915.92882007148,3,True
gaussian,90000,16,0.1881608607251529,16934,0.9999111120987655,0.010642994998525246,1.999065875778572,179915.92882007148,3,True
gaussian,90000,17,1.1384905236320241e-05,1,0.9998666696296461,0.0082904132373785,1.989544777516969,179059.0299765272,3,True
gaussian,90000,17,2.041999954579265e-05,1,0.9998666696296461,0.0082904132373785,1.989544777516969,179059.0299765272,3,True
gaussian,90000,17,3.752787433051549e-05,3,0.9998666696296461,0.0082904132373785,1.989544777516969,179059.0299765272,3,True
gaussian,90000,17,6.896872591053209e-05,6,0.9998666696296461,0.0082904132373785,1.989544777516969,179059.0299765272,3,True
gaussian,90000,17,9.936447578151411e-05,8,0.9998666696296461,0.0082904132373785,1.989544777516969,179059.0299765272,3,True
gaussian,90000,17,0.0001267507216590267,11,0.9998666696296461,0.0082904132373785,1.989544777516969,179059.0299765272,3,True
gaussian,90000,17,0.0014459170896975653,130,0.9998666696296461,0.0082904132373785,1.989544777516969,179059.0299765272,3,True
gaussian,90000,17,0.01649439311204574,1484,0.9998666696296461,0.0082904132373785,1.989544777516969,179059.0299765272,3,True
gaussian,90000,17,0.1881608607251529,16934,0.9998666696296461,0.0082904132373785,1.989544777516969,179059.0299765272,3,True
gaussian,90000,18,1.1384905236320241e-05,1,0.9998666696296461,0.008707321339477547,1.9993348544679337,179940.13690211403,4,True
gaussian,90000,18,2.041999954579265e-05,1,0.9998666696296461,0.008707321339477547,1.9993348544679337,179940.13690211403,4,True
gaussian,90000,18,3.752787433051549e-05,3,0.9998666696296461,0.008707321339477547,1.9993348544679337,179940.13690211403,4,True
gaussian,90000,18,6.896872591053209e-05,6,0.9998666696296461,0.008707321339477547,1.9993348544679337,179940.13690211403,4,True
gaussian,90000,18,9.936447578151411e-05,8,0.9998666696296461,0.008707321339477547,1.9993348544679337,179940.13690211403,4,True
gaussian,90000,18,0.0001267507216590267,11,0.9998666696296461,0.008707321339477547,1.9993348544679337,179940.13690211403,4,True
gaussian,90000,18,0.0014459170896975653,130,0.9998666696296461,0.008707321339477547,1.9993348544679337,179940.13690211403,4,True
gaussian,90000,18,0.01649439311204574,1484,0.9998666696296461,0.008707321339477547,1.9993348544679337,179940.13690211403,4,True
gaussian,90000,18,0.1881608607251529,16934,0.9998666696296461,0.008707321339477547,1.9993348544679337,179940.13690211403,4,True
gaussian,90000,19,1.1384905236320241e-05,1,1.0,0.006339094459602679,1.996037604343039,179643.3843908735,3,True
gaussian,90000,19,2.041999954579265e-05,1,1.0,0.006339094459602679,1.996037604343039,179643.3843908735,3,True
gaussian,90000,19,3.752787433051549e-05,3,1.0,0.006339094459602679,1.996037604343039,179643.3843908735,3,True
gaussian,90000,19,6.896872591053209e-05,6,1.0,0.006339094459602679,1.996037604343039,179643.3843908735,3,True
gaussian,90000,19,9.936447578151411e-05,8,1.0,0.006339094459602679,1.996037604343039,179643.3843908735,3,True
gaussian,90000,19,0.0001267507216590267,11,1.0,0.006339094459602679,1.996037604343039,179643.3843908735,3,True
gaussian,90000,19,0.0014459170896975653,130,1.0,0.006339094459602679,1.996037604343039,179643.3843908735,3,True
gaussian,90000,19,0.01649439311204574,1484,1.0,0.006339094459602679,1.996037604343039,179643.3843908735,3,True
gaussian,90000,19,0.1881608607251529,16934,1.0,0.006339094459602679,1.996037604343039,179643.3843908735,3,True
pareto,90000,0,1.1384905236320241e-05,1,0.0,1743.514044258039,29.665696402860465,2669912.6762574418,2,True
pareto,90000,0,2.041999954579265e-05,1,0.0,1743.514044258039,29.665696402860465,2669912.6762574418,2,True
pareto,90000,0,3.752787433051549e-05,3,2.9629958895289904e-09,699.4803525894059,47.13243528320433,4241919.17548839,2,True
pareto,90000,0,6.896872591053209e-05,6,4.93843623045237e-09,393.0162775569371,53.14644011128584,4783179.610015726,2,True
pareto,90000,0,9.936447578151411e-05,8,1.3827467822097294e-08,310.74038478393703,54.857885287671266,4937209.675890414,2,True
pareto,90000,0,0.0001267507216590267,11,6.914183857703798e-09,241.36297106537342,56.30261819851738,5067235.637866564,3,True
pareto,90000,0,0.0014459170896975653,130,-6.410551749039281e-08,40.55660643675663,61.056263626687375,5495063.726401864,5,True
pareto,90000,0,0.01649439311204574,1484,0.9384866429306079,0.13876290135613523,46.38308646513364,4174477.781862027,13,True
pareto,90000,0,0.1881608607251529,16934,0.9384866429306079,0.13876290135613523,46.38308646513364,4174477.781862027,7,True
pareto,90000,1,1.1384905236320241e-05,1,0.9372384260982787,0.13007637271385677,9.117616506994576,820585.4856295119,6,True
pareto,90000,1,2.041999954579265e-05,1,0.9372384260982787,0.13007637271385677,9.117616506994576,820585.4856295119,6,True
pareto,90000,1,3.752787433051549e-05,3,0.9372384260982787,0.13007637271385677,9.117616506994576,820585.4856295119,6,True
pareto,90000,1,6.896872591053209e-05,6,0.9372384260982787,0.13007637271385677,9.117616506994576,820585.4856295119,6,True
pareto,90000,1,9.936447578151411e-05,8,0.9372384260982787,0.13007637271385677,9.117616506994576,820585.4856295119,6,True
pareto,90000,1,0.0001267507216590267,11,0.9372384260982787,0.13007637271385677,9.117616506994576,820585.4856295119,6,True
pareto,90000,1,0.0014459170896975653,130,0.9372384260982787,0.13007637271385677,9.117616506994576,820585.4856295119,6,True
pareto,90000,1,0.01649439311204574,1484,0.9372384260982787,0.13007637271385677,9.117616506994576,820585.4856295119,6,True
pareto,90000,1,0.1881608607251529,16934,0.9372384260982787,0.13007637271385677,9.117616506994576,820585.4856295119,6,True
pareto,90000,2,1.1384905236320241e-05,1,0.9376257148468466,0.1773867913061998,29.859485918046378,2687353.732624174,5,True
pareto,90000,2,2.041999954579265e-05,1,0.9376257148468466,0.1773867913061998,29.859485918046378,2687353.732624174,5,True
pareto,90000,2,3.752787433051549e-05,3,0.9376257148468466,0.1773867913061998,29.859485918046378,2687353.732624174,5,True
pareto,90000,2,6.896872591053209e-05,6,0.9376257148468466,0.1773867913061998,29.859485918046378,2687353.732624174,5,True
pareto,90000,2,9.936447578151411e-05,8,0.9376257148468466,0.1773867913061998,29.859485918046378,2687353.732624174,5,True
pareto,90000,2,0.0001267507216590267,11,0.9376257148468466,0.1773867913061998,29.859485918046378,2687353.732624174,5,True
pareto,90000,2,0.0014459170896975653,130,0.9376257148468466,0.1773867913061998,29.859485918046378,2687353.732624174,5,True
pareto,90000,2,0.01649439311204574,1484,0.9376257148468466,0.1773867913061998,29.859485918046378,2687353.732624174,5,True
pareto,90000,2,0.1881608607251529,16934,0.9376257148468466,0.1773867913061998,29.859485918046378,2687353.732624174,5,True
pareto,90000,3,1.1384905236320241e-05,1,0.9366361359496692,0.11296488509111953,10.66627924583569,959965.1321252121,6,True
pareto,90000,3,2.041999954579265e-05,1,0.9366361359496692,0.11296488509111953,10.66627924583569,959965.1321252121,6,True
pareto,90000,3,3.752787433051549e-05,3,0.9366361359496692,0.11296488509111953,10.66627924583569,959965.1321252121,6,True
pareto,90000,3,6.896872591053209e-05,6,0.9366361359496692,0.11296488509111953,10.66627924583569,959965.1321252121,6,True
pareto,90000,3,9.936447578151411e-05,8,0.9366361359496692,0.11296488509111953,10.66627924583569,959965.1321252121,6,True
pareto,90000,3,0.0001267507216590267,11,0.9366361359496692,0.11296488509111953,10.66627924583569,959965.1321252121,6,True
pareto,90000,3,0.0014459170896975653,130,0.9366361359496692,0.11296488509111953,10.66627924583569,959965.1321252121,6,True
pareto,90000,3,0.01649439311204574,1484,0.9366361359496692,0.11296488509111953,10.66627924583569,959965.1321252121,6,True
pareto,90000,3,0.1881608607251529,16934,0.9366361359496692,0.11296488509111953,10.66627924583569,959965.1321252121,6,True
pareto,90000,4,1.1384905236320241e-05,1,0.9391756698462587,0.1359646793038172,16.07430239327961,1446687.215395165,5,True
pareto,90000,4,2.041999954579265e-05,1,0.9391756698462587,0.1359646793038172,16.07430239327961,1446687.215395165,5,True
pareto,90000,4,3.752787433051549e-05,3,0.9391756698462587,0.1359646793038172,16.07430239327961,1446687.215395165,5,True
pareto,90000,4,6.896872591053209e-05,6,0.9391756698462587,0.1359646793038172,16.07430239327961,1446687.215395165,5,True
pareto,90000,4,9.936447578151411e-05,8,0.9391756698462587,0.1359646793038172,16.07430239327961,1446687.215395165,5,True
pareto,90000,4,0.0001267507216590267,11,0.9391756698462587,0.1359646793038172,16.07430239327961,1446687.215395165,5,True
pareto,90000,4,0.0014459170896975653,130,0.9391756698462587,0.1359646793038172,16.07430239327961,1446687.215395165,5,True
pareto,90000,4,0.01649439311204574,1484,0.9391756698462587,0.1359646793038172,16.07430239327961,1446687.215395165,5,True
pareto,90000,4,0.1881608607251529,16934,0.9391756698462587,0.1359646793038172,16.07430239327961,1446687.215395165,5,True
pareto,90000,5,1.1384905236320241e-05,1,0.9409855684743857,0.14555187017754145,13.923398975614344,1253105.907805291,5,True
pareto,90000,5,2.041999954579265e-05,1,0.9409855684743857,0.14555187017754145,13.923398975614344,1253105.907805291,5,True
pareto,90000,5,3.752787433051549e-05,3,0.9409855684743857,0.14555187017754145,13.923398975614344,1253105.907805291,5,True
